"doc_id","text","year","type","language","company","pattern"
"2020_SR_EN_COOPCH##.pdf.1","and fair view of the financial position, results of o    ­ perations and cash flows. The consolidated finan-
cial statements of the Coop Group comply with all Swiss GAAP ARR (Accounting and Reporting Recom-
mendations) and Swiss legal provisions.
Assets are measured at purchase or production cost. Liabilities are carried at their historical value. The
income statement is ­presented using the total cost (nature of expense) method. The valuation principles
were applied unchanged compared with the previous year.
The annual consolidated financial statements of the Coop Group are presented in Swiss francs (CHF).
Unless otherwise indicated, all amounts are stated in millions of Swiss francs.
Cash flow statement
The cash flow statement is prepared on the basis of the fund comprising cash and cash equivalents.
Cash flow from operating activities is calculated using the indirect method.
Scope of consolidation
The annual consolidated financial statements of the Coop Group comprise the Coop Group Cooperative
and its equity investments. The Coop Group Cooperative equity investments are listed in the notes un-
der Scope of consolidation (significant companies).
Fully consolidated organizations are organizations where the Coop Group directly or indirectly holds
more than 50% of the voting rights.
Associated organizations are entities over which the Coop Group is able to exercise significant influ-
ence. This is usually the case if it holds between 20% and 50% of the voting rights.
Equity investments where it holds less than 20% are not con­solidated and are presented in financial
assets at cost less any necessary write-downs.
Consolidation method
Fully consolidated organizations
Assets, liabilities, income and expenses are consolidated in full. Capital consolidation uses the pur-
chase method, whereby an ­organization’s equity at the date of acquisition or initial consolidation is
eliminated against the carrying amount of the investment at the parent. Newly acquired organizations
are revalued at their current value applying uniform Group policies and included in the annual consoli-
dated financial statements from the date on which control takes effect. If the cost of acquisition is
higher than the revalued net assets acquired, the remaining excess is recognized as goodwill and amor-
tized on a straight-line basis.
Purchase price adjustments contingent on future events are forecasted. If the final purchase price
­differs from the estimate, goodwill is adjusted accordingly.
 A negative goodwill (badwill) is credited to the income statement in the period of acquisition. Organiza-
 tions sold are included up until the date on which ­control is lost, which is usually the date of sale. Minor-
 ity interests in consolidated equity and in profit or loss are presented separately in the balance sheet
 and income statement. An increase or reduction in the ownership interest in fully consolidated organi-
 zations is regarded as a trans­action with owners. Gains and losses on such transactions are therefore
 eliminated directly against equity.
 Intercompany transactions and relationships, i.e. income, expenses, receivables and liabilities between
 consolidated ­organizations, are offset and eliminated. If significant, intercompany profits on trans­
 actions within the Group are eliminated.
 Associated organizations
 If economically significant, associated organizations are includ­ed in the annual consolidated financial
 statements using the ­equity method. The financial statements of these organizations prepared in
 ­accordance with the",2020,"SR","EN","COOPCH##","TRUE"
"2020_SR_EN_COOPCH##.pdf.2","and fair view principle are used to determine the share of equity.",2020,"SR","EN","COOPCH##","TRUE"
"2020_SR_EN_COOPCH##.pdf.3","and fair view of the existing surplus or deficit are taken as the basis for the assess-
ment.
An economic benefit is only recognized if it is permitted and intended to use the surplus to reduce em-
ployer contributions. Any freely available employer contribution reserves are recognized as assets. An
economic obligation is recognized if the requirements for recognizing a provision are met.
The Group companies abroad do not have legally independent pension institutions with separated as-
sets. Here, obligations arising from pension plans are recognized directly in the balance sheet.
Related party transactions
Associated organizations, pension funds and natural persons such as members of the Executive Com-
mittee or Board of Directors are considered to be related parties.
Significant financial statement items with associated organizations and other related party transac-
tions are disclosed in the notes to the annual consolidated f­ inancial statements.
Off-balance sheet transactions
Contingent liabilities such as guarantees, guarantee obligations, pledges and other obligations not re-
quired to be recognized in the balance sheet are measured at each balance sheet date and disclosed at
nominal value. Other obligations not required to be recognized in the balance sheet include all long-term
obligations entered into which cannot be terminated within one year. If contingent liabilities and other
obligations not required to be recognized in the balance sheet lead to an outflow of funds ­without any
usable inflow of funds and this outflow of funds is probable and can be estimated, a provision is recog-
nized.
Change in accounting policies
Differences arising on the translation of financial statements into the Group currency are recognized
directly in equity. Under the consolidation and accounting principles applicable thus far, accumulated
currency differences were transferred from equity to the income statement when subsidiaries or asso-
ciated organizations were sold. Accumulated translation differences are no longer transferred to the
income statement, as this is preferable from an accrual basis perspective. The 2019 reporting period is
unaffected by this change and so prior-year figures were not restated.",2020,"SR","EN","COOPCH##","TRUE"
"2020_SR_EN_COOPCH##.pdf.4","and fair view of the consolidated
                  financial position of the Group as at 31 December 2020, and its consolidated results of operations and its
                  consolidated cash flows for the year then ended in accordance with Swiss GAAP FER and comply with Swiss law.
                  Basis for Opinion
                  We conducted our audit in accordance with Swiss law and Swiss Auditing Standards. Our responsibilities under
                  those provisions and standards are further described in the Auditor’s Responsibilities for the Audit of the
                  Consolidated Financial Statements section of our report. We are independent of the Group in accordance with the
                  provisions of Swiss law and the requirements of the Swiss audit profession and we have fulfilled our other ethical
                  responsibilities in accordance with these requirements.
                  We believe that the audit evidence we have obtained is sufficient and appropriate to provide a basis for our
                  opinion.
                  Report on Key Audit Matters based on the circular 1/2015 of the Federal Audit Oversight Authority
                  Revenue recognition
                  Valuation of merchandise
                  Key audit matters are those matters that, in our professional judgment, were of most significance in our audit of
                  the consolidated financial statements of the current period. These matters were addressed in the context of our
                  audit of the consolidated financial statements as a whole, and in forming our opinion thereon, and we do not
                  provide a separate opinion on these matters.
                                                                                                                                     1",2020,"SR","EN","COOPCH##","TRUE"
"2020_SR_EN_COOPCH##.pdf.5","and fair view in accordance with Swiss GAAP FER and the provisions of Swiss law, and for such internal control
                  as the Board of Directors determines is necessary to enable the preparation of consolidated financial statements
                  that are free from material misstatement, whether due to fraud or error.
                  In preparing the consolidated financial statements, the Board of Directors is responsible for assessing the Group’s
                  ability to continue as a going concern, disclosing, as applicable, matters related to going concern and using the
                  going concern basis of accounting unless the Board of Directors either intends to liquidate the Group or to cease
                  operations, or has no realistic alternative but to do so.
                  Auditor’s Responsibilities for the Audit of the Consolidated Financial Statements
                  Our objectives are to obtain reasonable assurance about whether the consolidated financial statements as a
                  whole are free from material misstatement, whether due to fraud or error, and to issue an auditor’s report that
                  includes our opinion. Reasonable assurance is a high level of assurance, but is not a guarantee that an audit
                  conducted in accordance with Swiss law and Swiss Auditing Standards will always detect a material misstatement
                  when it exists. Misstatements can arise from fraud or error and are considered material if, individually or in the
                  aggregate, they could reasonably be expected to influence the economic decisions of users taken on the basis of
                  these consolidated financial statements.
                  As part of an audit in accordance with Swiss law and Swiss Auditing Standards, we exercise professional
                  judgment and maintain professional skepticism throughout the audit. We also:
                  —     Identify and assess the risks of material misstatement of the consolidated financial statements, whether due
                        to fraud or error, design and perform audit procedures responsive to those risks, and obtain audit evidence
                        that is sufficient and appropriate to provide a basis for our opinion. The risk of not detecting a material
                        misstatement resulting from fraud is higher than for one resulting from error, as fraud may involve collusion,
                        forgery, intentional omissions, misrepresentations, or the override of internal control.
                  —     Obtain an understanding of internal control relevant to the audit in order to design audit procedures that are
                        appropriate in the circumstances, but not for the purpose of expressing an opinion on the effectiveness of the
                        Group’s internal control.
                  —     Evaluate the appropriateness of accounting policies used and the reasonableness of accounting estimates
                        and related disclosures made.
                  —     Conclude on the appropriateness of the Board of Directors’ use of the going concern basis of accounting and,
                        based on the audit evidence obtained, whether a material uncertainty exists related to events or conditions
                        that may cast significant doubt on the Group’s ability to continue as a going concern. If we conclude that a
                        material uncertainty exists, we are required to draw attention in our auditor’s report to the related disclosures
                        in the consolidated financial statements or, if such disclosures are inadequate, to modify our opinion. Our
                        conclusions are based on the audit evidence obtained up to the date of our auditor’s report. However, future
                        events or conditions may cause the Group to cease to continue as a going concern.
                  —     Evaluate the overall presentation, structure and content of the consolidated financial statements, including
                        the disclosures, and whether the consolidated financial statements represent the underlying transactions and
                        events in a manner that achieves fair presentation.
                  —     Obtain sufficient appropriate audit evidence regarding the financial information of the entities or business
                        activities within the Group to express an opinion on the consolidated financial statements. We are
                        responsible for the direction, supervision and performance of the Group audit. We remain solely responsible
                        for our audit opinion.
                  We communicate with the Board of Directors or its relevant committee regarding, among other matters, the
                  planned scope and timing of the audit and significant audit findings, including any significant deficiencies in
                  internal control that we identify during our audit.
                  We also provide the Board of Directors or its relevant committee with a statement that we have complied with
                  relevant ethical requirements regarding independence, and communicate with them all relationships and other
                  matters that may reasonably be thought to bear on our independence, and where applicable, actions taken to
                  eliminate threats or safeguards applied.
                                                                                                                                          4",2020,"SR","EN","COOPCH##","TRUE"
"2020_SR_EN_ELCORTEI.pdf.1","to our steadfast identity and hallmark values, those on
which we have built up mutual trust with society.
In this new scenario of hope, projects and long-term vision, we have drawn up an ambitious
business plan articulated around three cornerstones: digitalisation, diversification and
sustainability, all of which customer-centric.
On the digitalisation front, it is fair to say that El Corte Inglés has taken decisive steps in
its omnichannel strategy. We have become a fully digital company that provides solutions -
through a broad spectrum of possibilities - to increasingly versatile customers, who can choose
the channel that best suits their needs at any given time.
We launched a new app that gives users access to millions of products and services across all
our business areas. That development effort continues full speed ahead with lots of new ideas,
spurred on by our strengths. This technological transformation, which will soon make the",2020,"SR","EN","ELCORTEI","TRUE"
"2020_SR_EN_ELCORTEI.pdf.2","to its commitment to
                                                                            society, adapting swiftly to the changing situation by realigning its retail propositions, driving
                                                                            digitalisation forcefully at all levels and rolling out new measures and services, such as those
                                                                            offered by SICOR Group.
   El Patio del Espejo, a new avant-garde restaurant concept created inside
   the Castellana flagship store (Madrid).",2020,"SR","EN","ELCORTEI","TRUE"
"2020_SR_EN_ELCORTEI.pdf.3","ally in the business transformation quest, specifically the effort to adapt for
                                                                                                                                 circular economy models and promote responsible purchasing. At El Corte Inglés we vouch
    In 2020, we developed a new version of the Sustainable Product Guide for El Corte Inglés                                     for quality products with long useful lives. And we offer alteration and repair services to give
    buyers and suppliers, which includes four programmes and more than 100 sustainability at-                                    the products we sell a second life.
    tributes deemed to add value to a product at one or more stages of its lifecycle, thus reducing
    its environmental footprint. Our guide has been endorsed by OCU, UNED, AECOC, Slow                                           To structure that effort, the Group has a Responsible Purchasing Committee and a number of
    Fashion Next and Navarra University.                                                                                         sub-committees that have rolled out a host of initiatives based on the guidelines enshrined in
                                                                                                                                 the 2021-2025 Sustainability and CSR Master Plan and the corporate commitments assumed
    Sustainable product guide programmes                                                                                         by the Group (notably including the Fashion Pact). A specific roadmap has been devised for
                                                                                                                                 each line of initiative. Some of the commitments assumed by the company and already set in
                                                                                                                                 motion:
                                                                                                                                                                                                                                                    2027
                           LOCAL PRODUCTION:           CLOSING THE CIRCLE:                                                                                                                                                  2025
                                                                                                                                                                                                                                          • 75% of cotton organic
              produced nearby, thereby reducing        products made from recycled materials or                                                                                                  2023
                                                                                                                                                                                                                  • 50% of cotton organic or recycled
     transport and contributing to local economic      materials regenerated from subproducts from a
                                                                                                                                                                        2022                                      or recycled
         development (e.g.: products carrying the      same or different activity (e.g., flip flops made                                                                              • 50% of cotton under                               • 100% of polyester
        MÑ Made in Spain label and food products       from tyre dust).                                                                        2021                                                                                       recycled
                                                                                                                                                              • 40% of cotton under   BCI programme               • 75% of polyester
                          with PDO or PGI seals).                                                                                                                                                               recycled
                                                                                                                                    • 30% of cotton under     BCI programme           • 30% of cotton organic                             • 30% of wool recycled
                                                                                                                                    BCI programme             • 25% of cotton organic or recycled                 • 20% of wool recycled  • 75% of viscose
                                                                                                                                    • 10% of cotton organic   or recycled             • 40% of polyester          • 30% of viscose        certified
                                                                                                                                    or recycled               • 30% of polyester      recycled                    certified               • 75% of denim made
                                                                                                                                                              recycled                • 15% of wool recycled                              using water-saving
                                                                                                                                    • 10% of polyester                                                            • 50% of denim made
                                                                                                                                    recycled                  • 10% of wool recycled  • 20% of viscose            using water-saving      techniques
                                                                                                                                                              • 10% of viscose        certified                   techniques              • Growth of 30% in
                                                                                                                                    • 100% of buyers and
                                                                                                                                    designers trained on      certified               • 30% of denim made         • Growth of 20% in      mono materials
                                                                                                                                    recyclability ecodesign   • 15% of denim made     using water-saving          mono materials
                                                                                 SUSTAINABLE DESIGN AND                                                       using water-saving      techniques
                                                                                                                                    • 100% of buyers and
                                                                                 PRODUCTION PROCESSES:                                                        techniques
                                                                                                                                    designers trained on                              • Growth of 15% in
                                                                                 products made using processes that minimise
                                                                                                                                    packaging ecodesign       • Growth of 10% in      mono materials
                                                                                 environmental impact during design, production
                                                                                 or in-use phases (e.g. domestic appliances with                              mono materials          • 100% sustainability
                                                                                 A+ or higher energy ratings).                                                                        attributes
                                                                                 
                                                                                                                                     ANNUALLY
                     SUPPLY SOURCING:                                                                                                Minimum growth of 5% in SKUs with sustainability attributes.
                     raw materials that come from a sustainable supply
                                                                                                                                     FROM 2021
                     source or programme (e.g.: FSC®-certified timber
                                                                                                                                     20% of sales campaigns to include sustainable products.
                     products, products made using BCI cotton).",2020,"SR","EN","ELCORTEI","TRUE"
"2020_SR_EN_ESSELUNG.pdf.1","sup-
port to people, by delivering the shopping.
                                                           25,181
                                                           SHOPPING THROUGH
                                                           BOOK AND COLLECT
                                                           53
                                                           LOCKERS
                                                           AVAILABLE
AMICI VICINI. GETTING HELP SHOPPING HAS NEVER BEEN EASIER.
28",2020,"SR","EN","ESSELUNG","TRUE"
"2020_SR_EN_JOHNLEWI.pdf.1","to our founder John Spedan Lewis’s belief that the Partnership
                                                                                                                           should support positive change in society, we’ve established several
                                                                                                  70%
                                                                                                                           new commitments in pursuit of his goal. This includes bringing
         generated by the Waitrose &                                                                                       forward – by 15 years to 2035 – our ambition for our entire
         Partners Foundation in 2020,                                                                                      operations to be net zero carbon.
        supporting over 100 projects,
                                                                                      of all targets set to help achieve a
        benefiting 60,000 workers and                                                                                      We want John Lewis to lead the ‘made to last movement’, ensuring
                                                                                     10% reduction in saturates, calories
        their families in our Waitrose                                                                                     our products can be loved for longer. So, all key raw materials will
                                                                                       and sugar across our own-brand
           own-brand supply chains                                                                                         be from sustainable or recycled sources and all product categories
                                                                                            products have been met
                                                                                                                           will have a ‘buy back’ or ‘take back’ option by 2025.
                                                                                                                           Waitrose will ensure the greenhouse gas emissions from UK farms
                                                                                                                           supplying own-brand products are net zero by 2035. We will halve
                                                                                                                           food waste in own-brand supply chains and help halve customers’
                                                                                                                           food waste, both by 2030.
                                                                                                                           Deep, long-standing relationships with our valued suppliers are
                                                                                                                           critical to achieving our commitments. We’ll continue to work with
                                                                                                                           them, and their farms and factories, to reduce our environmental
                                                     90.7%
                                                                                                                           footprint, to source raw materials responsibly, and to create a
                                                                                                                           healthy working environment for all employees.
                                                                                                                           I’m particularly proud of our community initiatives this year.
                                                   own-brand fish and shellfish
                                                                                                                           These included our unique Give A Little Love campaign, which
                                                 comes from third-party verified
                                                                                                                           raised £3 million for our charity partners FareShare and Home-
                                                       responsible sources                                                                                                                                 SHARON WHITE
                                                                                                                           Start. We donated £500,000 through the Your Partners Through
                                                                                                                           It All Community Fund to support 240 organisations, including food
                                                                                                                                                                                                           Partner & Chairman
                                                                                                                           banks, women’s refuges and homeless charities and our John Lewis
                                                                                                                           textile factory, Herbert Parkinson, made 12,000 protective medical
                                                                                                                           scrubs for the NHS.
                 £3m                                  100%                                              6
                                                                                                                                                                                                           You can read more about our business, governance
                                                                                                                           This report details many more examples and I would, once again,                 and the strategic review at
                                                                                                                           like to thank Partners, suppliers and our customers for their                   www.johnlewispartnership.co.uk
                                                                                                                           unwavering support.
         raised by our Give A Little Love        Waitrose’s own-brand soya                Children’s healthy eating books
            campaign, supporting over         footprint is certified sustainable,        created for a new online library
             100,000 families in need              organic or with credits.                 called The Social Book Club
1  J O H N L E W I S PA RTN ER S H I P PLC                                                                                                                                                             E T H I C S & S U S TA I N A B I L I T Y P R O G R E S S R E P O RT 2 0 2 0 / 21 2",2020,"SR","EN","JOHNLEWI","TRUE"
"2020_SR_EN_MAGASIN1.pdf.1","to its vocation as a regional
  brand and convinced of the                         - In order to comply with the Low Emission Zone (LEZ) regulations
  effectiveness of local synergies, U                  and to be an actor of our CSR, U Log is intensifying the deployment
  Enseigne also wishes to be a                         of its fleet of trucks using alternative energies to diesel:
  partner of major cities that are                            • NGV technology is being deployed to serve urban and
  committed to a Climate-Air-                                   suburban areas. The fleet of NGVs of our transporters will
  Energy plan                                                   have 23 units by the end of 2020. The deployment of this
  Territorial (PCAET). Partnerships                             fleet requires a better network of gas stations on the roads in
  have been activated with                                      the regions, a deployment in which U Log is actively
  Montpellier Méditerranée                                      participating in consultation with local authorities and gas
  Métropole and with Rennes                                     suppliers. Three gas platforms have been deployed
  Métropole since 2018 and with the                             to end 2020.
  Grand Est region since 2020. An                             • Thanks to the work carried out with its transport partners,
                                                                U Log has implemented experiments on less emissive
  experiment has been launched since
                                                                technologies (semi-trailers refrigerated with cryogenic gas
  May with2019 the
                                                                at the Fontenay le Comte site and biofuel diester at the
  city of Nantes concerning time slots                          Nantes Atlantique site).
  for urban deliveries; a report will be                      • via the agreement signed in February 2020 between
  drawn up during the year. 2021.                               Système U and the Grand Est Region, U Log has
                                                                committed to participating in the ""DINAMHySE"" project,
  In addition to the expected                                   the objective of which is to support the
  benefits in terms of GHG                                      development of a hydrogen industrial sector in the Grand Est
  emissions reduction, this policy                              region and to generalize the use of hydrogen in the transport of
  also contributes to the reduction                             goods.
  of
  emissions of air pollutants.                       - To achieve its objectives, U Log joined 2020the EVE program
                                                       (Voluntary Commitments for
                                                       The goal is21, to reduce transport-related GHG emissions by 6% by
                                                       2022, in particular through the use of alternative energies and the
                                                       reduction of empty miles.
                                                              - A new Urban Distribution Platform (UDP) went into operation
                                                                in March 2020 to serve some 30 U stores in Paris. Since
                                                                December 2020, a second PDU has been used to serve Nice U
                                                                stores; in the absence of a gas station nearby, the transport of
                                                                the latter is currently operated by bio-fuel.
                                                     - In February 2020, U Log initiated the first multimodal freight
                                                       relations (rail, river) with the will to amplify this development on2021
                                                       road links of more than km700 (North - South).
    RESULTS & INDICATORS
                                 81%
                              of filling trucks
                                                                                                               23
                             delivery to stores
                           -2pts vs 2019                                        95%
                                                                     of tractors and road transporters
                                                                                                         vehicles
                 14,4 kg eq.CO 2                                        to the Euro tech standard 6
                                                                                                            CNG transport
                         emitted per m   3
                         transported*.
                  * New KPI - Data not2019 available
26/ Non-financial performance statement 2020",2020,"SR","EN","MAGASIN1","TRUE"
"2020_SR_EN_REWE####.pdf.1","if a supplier only converts a small amount of its total
production.
of its total production. At REWE Group in Austria, too, all palm oil and palm oil used in
palm oil and palm kernel oil used in private label products is RSPO-certified and, with a few exceptions, is
and, with a few exceptions, is purchased through the Segregation trading model.
Transparency
in
the
palm oil supply chain
strengthen
Since 2018, REWE Group has been supporting a cooperation project between the
FONAP and the Malaysian non-governmental organization WildAsia. In the
In the first phase of the project, selected smallholders in the region of
Perak/Western Malaysia tested the applicability of FONAP additional criteria.
These included, for example, not using highly hazardous pesticides or implementing strict
pesticides or the implementation of strict greenhouse gas reduction targets.
In this way, they were able to develop a better understanding of the importance of
biodiversity and show that organic production is possible without the use of pesticides.
without the use of pesticides - and can even produce higher yields.
can even produce higher yields. In the second phase of the project, the
farmers will be supported in tracking their produce between the end of 2019 and March
to track their produce. An app will record the transactions
of certified small producers and palm oil traders. The
traceability of certified palm oil can thus be presented without gaps. At
This is intended to give smallholders better access to the market - because
transparency in the supply chain is an increasingly important requirement for the
important requirement when selling the raw material.
Cocoa
A large part of the world's raw cocoa production originates in West Africa and is primarily
in smallholder family farms. The cocoa farmers there have to contend with difficult economic
economic conditions and often live with their families below the poverty line.
poverty line. As a result, there is a lack of necessary investment funds and poor working conditions often
prevail.
poor working conditions prevail. This leads to exploitative forms of child labor.
(for more information, see the section on child and
Forced Labor).
In the guideline
for
cocoa products, REWE Group has formulated the goal of sourcing all raw cocoa
raw cocoa volumes for its private label brands from more sustainable producer structures",2020,"SR","EN","REWE####","TRUE"
"2020_SR_EN_REWE####.pdf.2","costs"": They
show what selected products really cost when certain ecological factors are taken into account.
factors really cost. To this end, scientists at the University of Augsburg have calculated the",2020,"SR","EN","REWE####","TRUE"
"2020_SR_EN_REWE####.pdf.3","the impact of nitrogen, greenhouse gases and energy along the supply chains into the",2020,"SR","EN","REWE####","TRUE"
"2020_SR_EN_REWE####.pdf.4","of eight selected conventional and organic private label products (apple, banana, potato, etc.).
products (apple, banana, potato, tomato, mozzarella, gouda, milk and mixed minced meat).
minced meat). The exemplary evaluation of the conventionally produced
shows that the selling price per kilogram increases by an average of around 62 percent.
increase. For products from organic farming, the selling price increases by around 35
percent. Measured against current selling prices, this corresponds to an average
price increase of 2.30 euros per kilogram for conventionally produced products and 2.28
euros per kilogram for organically produced products.
Regionality
and
organic
at
Focus
at
REWE
In 2020, REWE also focused on regionality and partnerships with local producers - especially against the
especially against the backdrop of the Corona pandemic: under the motto ""Gutes.
is so close. Fresh from your region"", the sales division promoted fresh products from the
region. The campaign was disseminated online, via TV commercials and directly in the stores.
(for more information on regionality at REWE Group, see the Regionality section).
In addition, REWE explains the benefits of organic products for the environment, people and animals on
products of the REWE Bio private label.
products for the environment, people and animals (for more information, see the Organic section).
GRI
417-1
Principles
and
Procedures
for
Product Labelling
The products of REWE Group are labelled within the framework of legal requirements with regard to their
their origin, composition and use - one example of this is the",2020,"SR","EN","REWE####","TRUE"
"2020_SR_EN_SALLING#.pdf.1","and fair view of cial year 1 January to 31 December 2020. We have      included in the reporting. If a store is opened
           The CSR report 2020 has been prepared in accord-             Salling Group’s impact on society               received recommendations on our CSR activities        during a reporting period, and the opening date
           ance with the principles set out in the reporting        • 	the information given in the CSR report is      and reporting from our auditors Ernst & Young.        is after the reporting start date, the store will be
           approach described on pages 103-111.                         consistent withthe accounting policies applied.                                                       reported with an annual consumption of zero. If a
                                                                                                                        Delimitation                                          store has data during a reporting period, and the
                                                                                                                        Entities included in the performance data in-         opening date is before the reporting start date, the
                                                                    Brabrand, 19th of April 2021                        clude majority-owned subsidiaries/business units      store’s consumption will be estimated until data
                                                                                                                        defined as companies that Salling Group owns or       acquisition is established. Estimates for stores with
                                                                    SALLING GROUP                                       controls, including online stores, Salling depart-    missing data have been prepared on the basis of
                                                                    CVR no. 35 95 47 16                                 ment stores, Bilka, føtex, Netto, BR, Wupti.com       yearly averages of comparable stores within the
                                                                                                                        and Netto Germany and Poland. Properties owned        same retail chain and country. Estimates in føtex
                                                                                                                        by Salling Group are excluded from both this          account for 9.41%, in Bilka 0.76%, in Salling 0.0%,
                                                                                                                        and future reports, as are the franchises Carl’s Jr.  in Netto Denmark 15.0% and in BR 63.25% of total
                                                                                                                        and Starbucks.                                        water consumption for each chain. In Netto out-
                                                                                                                                                                              side Denmark, estimates in Germany account for
                                                                    Per Bank                                            Energy data                                           0.0% and in Poland 0.0%
                                                                    CEO                                                 Both majority-owned and controlled entities
                                                                                                                        opened and closed during the financial year are in-   Waste data
                                                                                                                        cluded in the reporting. If a store is opened during  Both majority-owned and controlled entities
                                                                                                                        a reporting period, and the opening date is after     opened and closed during the financial year
                                                                                                                        the reporting start date, the store will be reported  are included in the reporting. Some stores have
                                                                                                                        with an annual consumption of zero. If a store has    reported based on estimates. Estimates in føtex
                                                                                                                        data during a reporting period, and the opening       account for 1.92%, in Bilka 0.0%, in BR 20.21%,
                                                                                                                        date is before the reporting start date, the store’s  in Salling 0.0% and in Netto Denmark 0.55% of
                                                                                                                        consumption will be estimated until data acqui-       the total waste for each chain. In Netto outside
                                                                                                                        sition is established. If a store is closed after the Denmark, estimates in Germany account for
                                                                                                                        reporting start date, consumption will be reported    11.4%, in Poland 0.0%. For Netto Germany,
                                                                                                                        until the store is actually closed, and estimated for waste has been calculated based on a total of
                                                                                                                        the rest of the period. Estimates for stores with     80 weighing samples throughout 2018 in eight
                                                                                                                        missing data have been prepared on the basis of       sample stores. The estimates for the remaining
                                                                                                                        yearly averages of comparable stores within the       stores in Germany have been calculated on the
                                                                                                                        same retail chain and country. Estimates in føtex     basis of the average amount of waste per unit of
                                                                                                                        account for 1.48%, in Bilka 0.0%, in Salling 1.42%,   revenue for the selected stores. For stores in Netto
                                                                                                                        in Netto Denmark 7.69% and in BR 42.91% of the        Poland, the waste calculation has been prepared
                                                                                                                        total energy consumption for each chain. In Netto     on the basis of the exact number of containers
                                                                                                                        outside Denmark, estimates in Germany account         multiplied by an average weight per container.
                                                                                                                        for 0.0%, and in Poland 0.0%.
     102 – CSR report 2020                                                                                                                                                                                              CSR report 2020 – 103",2020,"SR","EN","SALLING#","TRUE"
"2020_SR_EN_TESCO###.pdf.1","spirit of Tesco:
                                                                                helping as many people as possible get the food they need in a safe way.
                                                                                Food for all                                              Supporting our colleagues
                                                                                –– More than doubled the number of home                   –– Colleagues who become ill with COVID-19
                                                                                   delivery slots available, with 1.5 million delivery       or need to self-isolate are paid from the
                                                                                   and Click+Collect slots available each week.              first day of absence.
                                                                                –– Priority access to online slots given to more          –– Clinically Extremely Vulnerable or high-risk
                                                                                   than 850,000 vulnerable customers.                        Clinically Vulnerable colleagues advised to
                                                                                –– NHS, emergency service and care workers                   remain at home at certain periods on full pay.
                                                                                   given priority access to our stores.                   –– Thank you payments, totalling around £130m,
                                                                                –– Introduced improved payment terms, paying                 paid to colleagues across the Group.
                                                                                   nearly 2,000 suppliers immediately, instead of         –– Mental wellbeing tools, Headspace and
                                                                                   the usual 14 days.                                        SilverCloud, made available to all our
                                                                                                                                             300,000 UK colleagues.
                                                                                Safety for everyone                                       Helping communities
                                                                                –– Everyone entering our stores is required to            –– Over £60m worth of meals donated to food
                                                                                   wear a face covering, unless they are exempt,             banks and charities, including our partners
                                                                                   in line with government guidance.                         FareShare and the Trussell Trust.
                                                                                –– Traffic light system introduced to help manage         –– Extended our partnership support to the
                                                                                   the number of people in larger stores at any              British Red Cross by donating £2m.
                                                                                   one time.                                              –– £8m donated to more than 10,000 local groups
                                                                                –– Social distancing measures introduced in all our          through our Bags of Help community grants.
                                                                                   stores, including floor markings, hand sanitisers      –– Nearly €1m donated in Ireland in support of
                                                                                   and protective screens at our checkouts.                  local causes nationwide, and we made our
                                                                                                                                             largest ever food donation to food banks
                                                                                         Find out more at                                    in Central Europe.
                                                                                         www.tescoplc.com/covid-19.
Tesco PLC Little Helps Plan Report 2020/21                                                                                                                      www.tescoplc.com/sustainability",2020,"SR","EN","TESCO###","TRUE"
"2020_SR_EN_THECOOPE.pdf.1","competition in the legal services industry.
                                                                                                                                                            In order to achieve a level playing field when seeking to
                                                                                                                                                           drive competition, the same regulatory oversight must be
                                                                                                                                                                       applied to all legal service providers.
 People
                         Members of Parliament                                                                                                                  Apprenticeships can be a route to social mobility
 Apprenticeships         and Peers
                                                          Written submission to the All Party Apprenticeships Group Call for Evidence (July 2020).
                                                                                                                                                                          and opportunities for individuals.
                                                                                                                                                                   Lifelong skills are key to individual’s working
 Lifelong Skills         Department for Education         Steve Murrells became a member of the DfE Business Engagement Forum.
                                                                                                                                                                                   life progression.
                         Government, DfE, DWP,
                                                          Publication of research undertaken by Institute for Employment Research                               Apprenticeships can be a route to social mobility
 Apprenticeships         Members of the House
                                                          ‘Future Proofing Apprenticeships’ (November 2020).                                                              and opportunities for individuals.
                         of Commons, NGOs
                                                                                                                                                                                                                               78",2020,"SR","EN","THECOOPE","TRUE"
